Product Name,Price,Ratings,Reviews,Link
"LG Gram Laptop - 15.6"" IPS Touchscreen, Intel 10th Gen Core i7-1065G7 CPU, 8GB RAM, 256GB M.2 MVMe SSD, 17 Hours Battery, Thunderbolt 3 - 15Z90N (2020)","$1,298.67",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A07317512IY9DTKSHQECL&url=%2FLG-Gram-Laptop-Touchscreen-Thunderbolt%2Fdp%2FB082XRQFZ7%2Fref%3Dsr_1_161_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921613%26sr%3D8-161-spons%26psc%3D1&qualifier=1592921613&id=3286349282469328&widgetName=sp_atf_next
"Lenovo Chromebook Flex 5 13"" Laptop, FHD (1920 x 1080) Touch Display, Intel Core i3-10110U Processor, 4GB DDR4 OnBoard RAM, 64GB SSD, Intel Integrated Graphics, Chrome OS, 82B80006UX, Graphite Grey",$409.99,4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_2?ie=UTF8&adId=A0222120CE6KVIPXXDFK&url=%2FLenovo-Chromebook-i3-10110U-Integrated-82B80006UX%2Fdp%2FB086383HC7%2Fref%3Dsr_1_162_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921613%26sr%3D8-162-spons%26psc%3D1&qualifier=1592921613&id=3286349282469328&widgetName=sp_atf_next
"2020 HP Pavilion Newest 14 Inch Laptop, 10th Gen Intel 4-Core i5-1035G1 up to 3.6GHz, Intel UHD Graphics, 8GB DDR4 RAM, 256GB SSD, WiFi, Bluetooth, HDMI, Webcam, Windows 10 Home, Gold",$599.99,3.7 out of 5 stars,7,https://www.amazon.com/HP-Pavilion-i5-1035G1-Graphics-Bluetooth/dp/B083CYM3TZ/ref=sr_1_163?dchild=1&keywords=laptops&qid=1592921613&sr=8-163
"2020 HP 17.3"" HD+ Premium Laptop Computer, AMD Ryzen 5 3500U Quad-Core Up to 3.7GHz, 12GB DDR4 RAM, 256GB SSD, DVDRW, AMD Radeon Vega 8, 802.11ac WiFi, Bluetooth 4.2, USB 3.1, HDMI, Black, Windows 10",$0,4.0 out of 5 stars,10,https://www.amazon.com/HP-Computer-Quad-Core-802-11ac-Bluetooth/dp/B082NZX92C/ref=sr_1_164?dchild=1&keywords=laptops&qid=1592921613&sr=8-164
"HP Chromebook 15-Inch Laptop, Micro-EDGE Touchscreen, Dual-Core Intel Pentium Gold 4417U Gold Processor, 4 GB SDRAM, 64 GB eMMC Storage, Chrome OS (15-de0010nr, Ceramic White/Mineral Silver)",$449.99,4.4 out of 5 stars,121,https://www.amazon.com/HP-Chromebook-Micro-Edge-Touchscreen-15-de0010nr/dp/B07QQVPFLF/ref=sr_1_165?dchild=1&keywords=laptops&qid=1592921613&sr=8-165
HP 15-bs234wm Intel Pentium N5000 Quad Core 4GB 500GB 15.6-inch Windows 10 Laptop (Renewed),$334.00,4.0 out of 5 stars,350,https://www.amazon.com/HP-15-bs234wm-15-6-inch-Certified-Refurbished/dp/B07F2TKPFN/ref=sr_1_166?dchild=1&keywords=laptops&qid=1592921613&sr=8-166
"2020 Acer Chromebook Spin 11 11.6 Inch Touchscreen 2-in-1 Laptop, Intel Celeron N3350, 4GB RAM, 32GB eMMC, WiFi, Bluetooth, Chrome OS + NexiGo 32GB MicroSD Card Bundle (Silver)",$349.00,4.6 out of 5 stars,31,https://www.amazon.com/Acer-Chromebook-Touchscreen-Celeron-Bluetooth/dp/B087NSDNPP/ref=sr_1_167?dchild=1&keywords=laptops&qid=1592921613&sr=8-167
"Microsoft Surface Laptop 2 (Intel Core i5, 8GB RAM, 256 GB) - Black (Renewed)",$699.99,4.5 out of 5 stars,25,https://www.amazon.com/Microsoft-Surface-Laptop-Intel-Core/dp/B07XJ7F6MZ/ref=sr_1_168?dchild=1&keywords=laptops&qid=1592921613&sr=8-168
"Lenovo ideapad S340 15.6"" Laptop, Intel Core i3-8145U Dual-Core Processor, 8GB Memory, 128GB Solid State Drive, Windows 10, Dark Orchid[renewed]",$417.00,4.1 out of 5 stars,48,https://www.amazon.com/Lenovo-i3-8145U-Dual-Core-Processor-Orchid/dp/B0848VH4VT/ref=sr_1_169?dchild=1&keywords=laptops&qid=1592921613&sr=8-169
"Jumper EZbook X3 Laptop Computer, 13.3'' Windows 10 Laptop, 8GB RAM 128GB ROM, Full HD IPS Display , 1TB M.2 SSD Slot , 256GB TF Card Expansion",$299.99,4.5 out of 5 stars,2,https://www.amazon.com/Jumper-EZbook-X3-Laptop-Gray/dp/B0821ZJBF8/ref=sr_1_170?dchild=1&keywords=laptops&qid=1592921613&sr=8-170
"CHUWI LapBook Pro 14.1"" Windows 10 Laptop, Ultra-Slim Laptop Computer, Intel Gemini-Lake N4100 Quad-cores, LPDDR4 8GB RAM 256GB SSD, 1920x1080 FHD IPS Display, Backlit Keyboard, AC Wi-Fi, BT4.0 Type-C",$349.00,-1,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A10395031EC6MKO84K0HI&url=%2FCHUWI-LapBook-Pro-Ultra-Slim-Gemini-Lake%2Fdp%2FB086PYGZ2X%2Fref%3Dsr_1_171_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921613%26sr%3D8-171-spons%26psc%3D1&qualifier=1592921613&id=3286349282469328&widgetName=sp_mtf
"Lenovo IdeaPad 3 14"" Laptop, 14.0"" FHD (1920 x 1080) Display, AMD Ryzen 5 3500U Processor, 8GB DDR4 RAM, 256GB SSD, AMD Radeon Vega 8 Graphics, Narrow Bezel, Windows 10, 81W0003QUS, Abyss Blue",$449.99,3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_2?ie=UTF8&adId=A04052102LURNB4D4RAI6&url=%2FLenovo-IdeaPad-Processor-Graphics-81W0003QUS%2Fdp%2FB0862269YP%2Fref%3Dsr_1_172_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921613%26sr%3D8-172-spons%26psc%3D1&qualifier=1592921613&id=3286349282469328&widgetName=sp_mtf
"HP Stream Laptop PC - 14"" HD, Intel Celeron N3060, 4 GB RAM, 32 GB eMMC, Office 365 Personal for one year - 14-ax010nr",$0,3.3 out of 5 stars,"1,166",https://www.amazon.com/HP-Stream-Laptop-PC-14-ax010nr/dp/B01JLCKP34/ref=sr_1_173?dchild=1&keywords=laptops&qid=1592921613&sr=8-173
"2020 Dell Inspiron 3000 15.6-inch HD Touchscreen Laptop PC, Intel 10th Gen Dual Core i3-1005G1 Processor, 8GB DDR4, 128GB SSD, 1TB HDD, Bluetooth, Windows 10, Black",$478.90,4.8 out of 5 stars,6,https://www.amazon.com/Dell-3000-15-6-inch-Touchscreen-i3-1005G1/dp/B088K23635/ref=sr_1_174?dchild=1&keywords=laptops&qid=1592921613&sr=8-174
"Lenovo Flex 14 2-in-1 Convertible Laptop, 14.0 Inch HD, Touch screen, Intel Core i3-8145U Processor, 4GB DDR4 RAM, 128GB Nvme SSD, Intel UHD Graphics 620, Windows 10, Onyx Black",$549.99,4.4 out of 5 stars,147,https://www.amazon.com/Lenovo-Convertible-i3-8145U-Processor-Graphics/dp/B07S2SG2PG/ref=sr_1_175?dchild=1&keywords=laptops&qid=1592921613&sr=8-175
"Latest_Dell Inspiron 15 5000 15.6"" FHD Display Laptop, 10th Generation Intel Core i5-1035G1 Processor, 8GB RAM, 256GB SSD, Fingerprint Reader, Wireless+Bluetooth, HDMI，Window 10",$647.00,-1,More Buying Choices,https://www.amazon.com/Latest_Dell-Generation-i5-1035G1-Fingerprint-HDMI%EF%BC%8CWindow/dp/B084S7TPZN/ref=sr_1_176?dchild=1&keywords=laptops&qid=1592921613&sr=8-176
The Marvelous Mrs. Maisel - Season 1,$0,4.8 out of 5 stars,2017,https://www.amazon.com/Ya-Shivu-Bolshom-Dome-Kholme/dp/B06W5H3FY6/ref=sr_1_177?dchild=1&keywords=laptops&qid=1592921613&sr=8-177
"ASUS TUF VR Ready Gaming Laptop, 15.6"" IPS FHD, AMD Ryzen 7-4800H Octa-Core up to 4.20 GHz, NVIDIA RTX 2060, 16GB RAM, 512GB SSD+1TB HDD, RGB Backlit KB, RJ-45 Ethernet, Win 10","$1,249.99",4.1 out of 5 stars,7,https://www.amazon.com/ASUS-7-4800H-Octa-Core-Backlit-Ethernet/dp/B089LLKR66/ref=sr_1_178?dchild=1&keywords=laptops&qid=1592921613&sr=8-178
"2019 Lenovo 11.6"" HD IPS Touchscreen 2-in-1 Chromebook, Quad-Core MediaTek MT8173C (4C, 2X A72 + 2X A53), 4GB RAM, 32GB eMMC, 802.11ac WiFi, Bluetooth 4.2, HDMI, Type-C, Chrome OS",$0,4.4 out of 5 stars,"1,199",https://www.amazon.com/Lenovo-Touchscreen-Chromebook-Quad-Core-Bluetooth/dp/B07D5TF3Q1/ref=sr_1_179?dchild=1&keywords=laptops&qid=1592921613&sr=8-179
"2020 Newest ASUS VivoBook 15.6"" Full HD Laptop AMD Ryzen 7 3700U 12GB RAM 512GB SSD Radeon RX Vega HDMI WiFi Bluetooth 10 Windows 10 Home Silver",$0,3.3 out of 5 stars,3,https://www.amazon.com/Newest-ASUS-VivoBook-Bluetooth-Windows/dp/B088KR8FZR/ref=sr_1_180?dchild=1&keywords=laptops&qid=1592921613&sr=8-180
"ASUS Chromebook 2019 C423NA 14 FHD 1080P Display with Intel Dual Core Celeron Processor, 4GB RAM, 32GB eMMC Storage, Silver Color (Sliver) (Renewed)",$209.00,-1,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A05231232HF8M1VY6S7KN&url=%2FASUS-Chromebook-Display-Processor-Included%2Fdp%2FB07VC61685%2Fref%3Dsr_1_181_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921613%26sr%3D8-181-spons%26psc%3D1&qualifier=1592921613&id=3286349282469328&widgetName=sp_btf
"ASUS VivoBook 15 Thin and Light Laptop, 15.6” FHD Display, Intel i3-1005G1 CPU, 8GB RAM, 128GB SSD, Backlit Keyboard, Fingerprint, Windows 10 Home in S Mode, Slate Gray, F512JA-AS34",$399.99,3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_2?ie=UTF8&adId=A02222762Y2WKMJRLRBZK&url=%2FASUS-VivoBook-i3-1005G1-Fingerprint-F512JA-AS34%2Fdp%2FB0869L1326%2Fref%3Dsr_1_182_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921613%26sr%3D8-182-spons%26psc%3D1&qualifier=1592921613&id=3286349282469328&widgetName=sp_btf
"LG Gram Laptop - 15.6"" IPS Touchscreen, Intel 10th Gen Core i7-1065G7 CPU, 8GB RAM, 256GB M.2 MVMe SSD, 17 Hours Battery, Thunderbolt 3 - 15Z90N (2020)","$1,298.67",4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A07317512IY9DTKSHQECL&url=%2FLG-Gram-Laptop-Touchscreen-Thunderbolt%2Fdp%2FB082XRQFZ7%2Fref%3Dsr_1_177_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921614%26sr%3D8-177-spons%26psc%3D1&qualifier=1592921614&id=5936385556244525&widgetName=sp_atf_next
"Lenovo Chromebook Flex 5 13"" Laptop, FHD (1920 x 1080) Touch Display, Intel Core i3-10110U Processor, 4GB DDR4 OnBoard RAM, 64GB SSD, Intel Integrated Graphics, Chrome OS, 82B80006UX, Graphite Grey",$409.99,4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_2?ie=UTF8&adId=A0222120CE6KVIPXXDFK&url=%2FLenovo-Chromebook-i3-10110U-Integrated-82B80006UX%2Fdp%2FB086383HC7%2Fref%3Dsr_1_178_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921614%26sr%3D8-178-spons%26psc%3D1&qualifier=1592921614&id=5936385556244525&widgetName=sp_atf_next
"2020 HP Pavilion 15.6 Inch Touchscreen Laptop (Intel 4-Core i7-1065G7 up to 3.9GHz, 16GB DDR4 RAM, 1TB SSD, Intel Iris Plus Graphics, HDMI, WiFi, Bluetooth, Webcam, Windows 10 Home)",$0,3.3 out of 5 stars,5,https://www.amazon.com/HP-Pavilion-Touchscreen-i7-1065G7-Bluetooth/dp/B0826R1RNL/ref=sr_1_179?dchild=1&keywords=laptops&qid=1592921614&sr=8-179
"Dell Latitude E5450 14in Laptop, Intel Core i5-5300U 2.3Ghz, 8GB RAM, 256GB Solid State Drive, Windows 10 Pro 64bit (Renewed)",$0,3.9 out of 5 stars,74,https://www.amazon.com/Dell-Latitude-E5450-Certified-Refurbished/dp/B07CTRFHW9/ref=sr_1_180?dchild=1&keywords=laptops&qid=1592921614&sr=8-180
"Dell Latitude 14 7000 7480 Business UltraBook - 14in (1366x768), Intel Core i5-6300U, 256GB SSD, 8GB DDR4, Backlit Keys, Webcam, Windows 10 Professional (Renewed)",$469.99,3.8 out of 5 stars,23,https://www.amazon.com/Dell-Latitude-7000-7480-Business/dp/B07BC59CBD/ref=sr_1_181?dchild=1&keywords=laptops&qid=1592921614&sr=8-181
"LG Gram Laptop - 13.3"" Full HD Touchscreen, Intel 8th Gen Core i5, 8GB RAM, 256GB SSD, 20.5  Hour Battery, 13Z990-A.AAS5U1 (2019)",$836.00,4.2 out of 5 stars,117,https://www.amazon.com/LG-Gram-Laptop-13Z990-AAS5U1/dp/B07NGCJW4R/ref=sr_1_182?dchild=1&keywords=laptops&qid=1592921614&sr=8-182
"Lenovo ideapad S340 15.6"" HD LED Backlit Anti-Glare Display Laptop, Intel Core i3-8145U 2.1GHz up to 3.9GHz, 8GB DDR4, 128GB NVMe SSD, Bluetooth, USB 3.1, HDMI, Webcam, Windows 10",$499.99,4.5 out of 5 stars,19,https://www.amazon.com/Lenovo-S340-Anti-Glare-i3-8145U-Bluetooth/dp/B07VD973WF/ref=sr_1_183?dchild=1&keywords=laptops&qid=1592921614&sr=8-183
"2020 Dell Inspiron 5000 15.6-inch FHD Touchscreen Laptop PC, Intel 10th Gen Quad Core i7-1065G7 Processor, 8GB DDR4 Memory, 512GB SSD, Backlit Keyboard, Bluetooth, Windows 10, Silver",$865.50,4.5 out of 5 stars,7,https://www.amazon.com/Dell-5000-15-6-inch-Touchscreen-i7-1065G7/dp/B087Q1F133/ref=sr_1_184?dchild=1&keywords=laptops&qid=1592921614&sr=8-184
"TOSHIBA Tecra A50-E 15.6"" HD Business Laptop Computer, Intel Core i7-8550U up to 4.0GHz, 8GB DDR4, 256GB M.2 SSD, DVD±RW, HDMI, 802.11ac, Bluetooth, TPM 2.0, USB 3.0, Windows 10 Professional",$729.00,4.1 out of 5 stars,14,https://www.amazon.com/Business-Computer-i7-8550U-Bluetooth-Professional/dp/B07CNQHLQG/ref=sr_1_185?dchild=1&keywords=laptops&qid=1592921614&sr=8-185
"2020 Lenovo ThinkPad E15 15.6"" FHD Full HD (1920x1080) Business Laptop (Intel 10th Quad Core i5-10210U, 32GB DDR4 RAM, 1TB SSD) Type-C, HDMI, Windows 10 Pro + IST Computers HDMI Cable","$1,054.92",5.0 out of 5 stars,3,https://www.amazon.com/Lenovo-ThinkPad-E15-1920x1080-i5-10210U/dp/B086MTSCLQ/ref=sr_1_186?dchild=1&keywords=laptops&qid=1592921614&sr=8-186
"CHUWI LapBook Pro 14.1"" Windows 10 Laptop, Ultra-Slim Laptop Computer, Intel Gemini-Lake N4100 Quad-cores, LPDDR4 8GB RAM 256GB SSD, 1920x1080 FHD IPS Display, Backlit Keyboard, AC Wi-Fi, BT4.0 Type-C",$349.00,-1,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A10395031EC6MKO84K0HI&url=%2FCHUWI-LapBook-Pro-Ultra-Slim-Gemini-Lake%2Fdp%2FB086PYGZ2X%2Fref%3Dsr_1_187_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921614%26sr%3D8-187-spons%26psc%3D1&qualifier=1592921614&id=5936385556244525&widgetName=sp_mtf
"Lenovo IdeaPad 3 14"" Laptop, 14.0"" FHD (1920 x 1080) Display, AMD Ryzen 5 3500U Processor, 8GB DDR4 RAM, 256GB SSD, AMD Radeon Vega 8 Graphics, Narrow Bezel, Windows 10, 81W0003QUS, Abyss Blue",$449.99,3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_2?ie=UTF8&adId=A04052102LURNB4D4RAI6&url=%2FLenovo-IdeaPad-Processor-Graphics-81W0003QUS%2Fdp%2FB0862269YP%2Fref%3Dsr_1_188_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921614%26sr%3D8-188-spons%26psc%3D1&qualifier=1592921614&id=5936385556244525&widgetName=sp_mtf
Dell P2214H IPS 22-Inch Screen LED-Lit Monitor Renewed,$0,4.4 out of 5 stars,73,https://www.amazon.com/Dell-22-Inch-LED-Lit-Certified-Refurbished/dp/B00UJVIX3Q/ref=sr_1_189?dchild=1&keywords=laptops&qid=1592921614&sr=8-189
"HP EliteBook 840 G6 14"" Notebook - 1920 x 1080 - Core i7 i7-8565U - 16 GB RAM - 512 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics 620 - in-Plane Switching (IPS) Technology - English Keyboar","$1,499.00",5.0 out of 5 stars,1,https://www.amazon.com/HP-EliteBook-840-Notebook-Plane/dp/B07SMBC4KG/ref=sr_1_190?dchild=1&keywords=laptops&qid=1592921614&sr=8-190
"Newest Acer 15.6"" IPS FHD Touchscreen Convertible Chromebook, Intel Pentium Quad-Core Up to 2.5GHz Processor, 4GB LPDDR4 RAM, 32GB SSD, Backlight Keyboard, Chrome OS(Renewed)",$319.99,4.3 out of 5 stars,112,https://www.amazon.com/Acer-15-6-Touchscreen-Convertible-Chromebook/dp/B082VLXHRD/ref=sr_1_191?dchild=1&keywords=laptops&qid=1592921614&sr=8-191
"Lenovo 2018 ThinkPad 11e 11.6-Inch Laptop(Intel Celeron N2920 1.8GHz, 4G DDR RAM, 128SSD, Windows 10 Pro 64-Bit) - (Renewed)",$0,4.0 out of 5 stars,275,https://www.amazon.com/Lenovo-ThinkPad-11-6-Inch-Celeron-Windows/dp/B076ZR3QCL/ref=sr_1_192?dchild=1&keywords=laptops&qid=1592921614&sr=8-192
"HP 15.6-Inch HD Touchscreen Laptop (Intel Pentium Silver N5000 1.1GHz, 4GB DDR4-2400 Memory, 1TB HDD, HDMI, HD Webcam, Win 10)",$499.00,3.7 out of 5 stars,568,https://www.amazon.com/HP-15-6-Inch-Touchscreen-Pentium-DDR4-2400/dp/B07KDQW7Q1/ref=sr_1_193?dchild=1&keywords=laptops&qid=1592921614&sr=8-193
"ASUS Chromebook Flip C436 2-in-1 Laptop, 14"" Touchscreen FHD 4-Way NanoEdge, Intel Core i5-10210U, 512GB PCIe SSD, Fingerprint, Backlit KB, Wi-Fi 6, Chrome OS, Magnesium-Alloy, White, C436FA-DS599T-W",$999.99,4.1 out of 5 stars,654,https://www.amazon.com/ASUS-Touchscreen-Fingerprint-Magnesium-Alloy-C436FA-DS599T-W/dp/B083Z8K6D8/ref=sr_1_194?dchild=1&keywords=laptops&qid=1592921614&sr=8-194
"Acer Aspire 1 15.6"" Laptop Intel Celeron N4000 1.1GHz 4GB Ram 64GB Flash Win10HS (Renewed)",$0,4.2 out of 5 stars,36,https://www.amazon.com/Acer-Aspire-Celeron-Win10HS-Renewed/dp/B082T4BVWS/ref=sr_1_195?dchild=1&keywords=laptops&qid=1592921614&sr=8-195
"Dell LAT E6420 Laptop, Core i5-2520m, 2.5 GHz, 128 SSD, Windows 10 Professional, Black (Renewed)",$0,3.8 out of 5 stars,146,https://www.amazon.com/Dell-E6420-i5-2520m-Windows-Professional/dp/B01GGNEYPQ/ref=sr_1_196?dchild=1&keywords=laptops&qid=1592921614&sr=8-196
"ASUS Chromebook 2019 C423NA 14 FHD 1080P Display with Intel Dual Core Celeron Processor, 4GB RAM, 32GB eMMC Storage, Silver Color (Sliver) (Renewed)",$209.00,-1,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A05231232HF8M1VY6S7KN&url=%2FASUS-Chromebook-Display-Processor-Included%2Fdp%2FB07VC61685%2Fref%3Dsr_1_197_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921614%26sr%3D8-197-spons%26psc%3D1&qualifier=1592921614&id=5936385556244525&widgetName=sp_btf
"ASUS VivoBook 15 Thin and Light Laptop, 15.6” FHD Display, Intel i3-1005G1 CPU, 8GB RAM, 128GB SSD, Backlit Keyboard, Fingerprint, Windows 10 Home in S Mode, Slate Gray, F512JA-AS34",$399.99,3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_2?ie=UTF8&adId=A02222762Y2WKMJRLRBZK&url=%2FASUS-VivoBook-i3-1005G1-Fingerprint-F512JA-AS34%2Fdp%2FB0869L1326%2Fref%3Dsr_1_198_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921614%26sr%3D8-198-spons%26psc%3D1&qualifier=1592921614&id=5936385556244525&widgetName=sp_btf
"LG Gram Laptop - 17"" IPS WQXGA (2560 x 1600) Intel 10th Gen Core i7 1065G7 CPU, 16GB RAM, 1TB M.2 NVMe SSD (512GB x2), 17 Hour Battery, Thunderbolt 3 - 17Z90N (2020)","$1,646.99",4.4 out of 5 stars,82,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A07640421984WL8RZLH5B&url=%2FLG-Gram-Laptop-Battery-Thunderbolt%2Fdp%2FB082XQR86P%2Fref%3Dsr_1_193_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921616%26sr%3D8-193-spons%26psc%3D1&qualifier=1592921616&id=8734741402998674&widgetName=sp_atf_next
"ASUS VivoBook 15 Thin and Light Laptop, 15.6” FHD, Intel Core i3-8145U CPU, 8GB RAM, 128GB SSD, Windows 10 in S Mode, F512FA-AB34, Slate Gray (Renewed)",$499.77,4.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_2?ie=UTF8&adId=A007936827OSWBJFTCPQQ&url=%2FASUS-VivoBook-i3-8145U-Windows-F512FA-AB34%2Fdp%2FB07Y2WSQK8%2Fref%3Dsr_1_194_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921616%26sr%3D8-194-spons%26psc%3D1%26smid%3DAO1LGXGNS33JB&qualifier=1592921616&id=8734741402998674&widgetName=sp_atf_next
"Lenovo 2018 ThinkPad 11e 11.6-Inch Laptop(Intel Celeron N2920 1.8GHz, 4G DDR RAM, 128SSD, Windows 10 Pro 64-Bit) - (Renewed)",$0,4.0 out of 5 stars,275,https://www.amazon.com/Lenovo-ThinkPad-11-6-Inch-Celeron-Windows/dp/B076ZR3QCL/ref=sr_1_195?dchild=1&keywords=laptops&qid=1592921616&sr=8-195
"HP 15.6-Inch HD Touchscreen Laptop (Intel Pentium Silver N5000 1.1GHz, 4GB DDR4-2400 Memory, 1TB HDD, HDMI, HD Webcam, Win 10)",$499.00,3.7 out of 5 stars,568,https://www.amazon.com/HP-15-6-Inch-Touchscreen-Pentium-DDR4-2400/dp/B07KDQW7Q1/ref=sr_1_196?dchild=1&keywords=laptops&qid=1592921616&sr=8-196
"MSI GF63 Thin 9SCX-005 15. 6"" FHD Gaming Laptop Intel Core i5-9300H GTX1650 8GB 256GB NVMe SSD Win10",$0,4.0 out of 5 stars,14,https://www.amazon.com/MSI-9SCX-005-Gaming-i5-9300H-GTX1650/dp/B0843JCV17/ref=sr_1_197?dchild=1&keywords=laptops&qid=1592921616&sr=8-197
"ASUS Chromebook Flip C436 2-in-1 Laptop, 14"" Touchscreen FHD 4-Way NanoEdge, Intel Core i5-10210U, 512GB PCIe SSD, Fingerprint, Backlit KB, Wi-Fi 6, Chrome OS, Magnesium-Alloy, White, C436FA-DS599T-W",$999.99,4.1 out of 5 stars,654,https://www.amazon.com/ASUS-Touchscreen-Fingerprint-Magnesium-Alloy-C436FA-DS599T-W/dp/B083Z8K6D8/ref=sr_1_198?dchild=1&keywords=laptops&qid=1592921616&sr=8-198
"Acer Aspire 1 15.6"" Laptop Intel Celeron N4000 1.1GHz 4GB Ram 64GB Flash Win10HS (Renewed)",$0,4.2 out of 5 stars,36,https://www.amazon.com/Acer-Aspire-Celeron-Win10HS-Renewed/dp/B082T4BVWS/ref=sr_1_199?dchild=1&keywords=laptops&qid=1592921616&sr=8-199
"Dell LAT E6420 Laptop, Core i5-2520m, 2.5 GHz, 128 SSD, Windows 10 Professional, Black (Renewed)",$0,3.8 out of 5 stars,146,https://www.amazon.com/Dell-E6420-i5-2520m-Windows-Professional/dp/B01GGNEYPQ/ref=sr_1_200?dchild=1&keywords=laptops&qid=1592921616&sr=8-200
"Dell Inspiron 2020 Premium 14” HD Laptop Notebook Computer, 4-Core 10th Gen Intel Core i5-1035G4 up to 3.7 GHz, Iris Plus Graphics, 8GB RAM, 512GB SSD, No DVD,Webcam,Bluetooth,Wi-Fi,HDMI,Windows 10",$0,3.5 out of 5 stars,24,https://www.amazon.com/Dell-Inspiron-Notebook-i5-1035G4-Bluetooth/dp/B0821PZR4K/ref=sr_1_201?dchild=1&keywords=laptops&qid=1592921616&sr=8-201
Dell Latitude E7250 Intel i5-5300U 2.30Ghz 8GB RAM 256GB SSD Win 10 Pro (Renewed),$314.98,4.0 out of 5 stars,82,https://www.amazon.com/Latitude-E7250-Intel-i5-5300U-renovado/dp/B07FDHGH2R/ref=sr_1_202?dchild=1&keywords=laptops&qid=1592921616&sr=8-202
"Lenovo IdeaPad 3 14"" Laptop, 14.0"" FHD (1920 x 1080) Display, AMD Ryzen 5 3500U Processor, 8GB DDR4 RAM, 256GB SSD, AMD Radeon Vega 8 Graphics, Narrow Bezel, Windows 10, 81W0003QUS, Abyss Blue",$449.99,3.9 out of 5 stars,43,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A04052102LURNB4D4RAI6&url=%2FLenovo-IdeaPad-Processor-Graphics-81W0003QUS%2Fdp%2FB0862269YP%2Fref%3Dsr_1_203_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1592921616%26sr%3D8-203-spons%26psc%3D1&qualifier=1592921616&id=8734741402998674&widgetName=sp_mtf
